app_name,UI,gesture_x,gesture_y,bounds,classified_class,clickable,ancestors_cnt,siblings_cnt,ancestors,siblings,Hierarchy_Depth,Nesting_Level,top_spacing,bottom_spacing,left_spacing,right_spacing,total_components,descendant_count,descendant_classes
com.eboundservices.pakistantv,995,244.8,178.66666666666669,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",17,1,0.0,0.9015625,0.0,0.0,381,380,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Advertisement', 'Other', 'ListItem', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Advertisement', 'Other', 'WebView', 'WebView', 'Other', 'Toolbar', 'TextButton', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other', 'Other']"
com.ef.emoji.emojikeyboard,177,717.3333333333334,290.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",8,1,0.0,0.9015625,0.0,0.0,24,23,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'Image', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other']"
com.electricpocket.ringo,2285,84.0,114.66666666666669,"[14, 86, 1426, 167]",TextButton,False,4,1,"['Other', 'Other', 'Other', 'TextButton']",['TextButton'],16,3,0.0227272727272727,0.0568181818181818,0.0097222222222222,0.0097222222222222,73,1,['TextButton']
com.electricpocket.ringo,2285,667.1999999999999,456.0,"[18, 414, 1399, 589]",Other,False,13,4,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Advertisement', 'Other']","['Other', 'Other', 'Other', 'Image']",16,12,0.0,0.0,0.0,0.0,73,8,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image']"
com.eleventhree.transit.goog,873,96.0,326.66666666666663,"[18, 287, 1422, 363]",TextButton,False,7,13,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",11,6,0.0468540829986613,0.4899598393574297,0.0125,0.0125,69,47,"['TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other']"
com.eleventhree.transit.goog,873,248.0,774.6666666666667,"[18, 729, 1422, 805]",TextButton,False,9,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton']",11,8,0.0,0.5824175824175825,0.0,0.0,69,2,"['TextButton', 'TextButton']"
com.elfster.elfdroid,13,739.9999999999999,474.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,29,28,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Input', 'Other', 'Input', 'Other', 'Input', 'Other', 'Input', 'Other', 'Input', 'TextButton', 'Image', 'Other', 'Other']"
com.enlightment.voicerecorder,693,385.33333333333337,397.33333333333337,"[79, 355, 1357, 535]",TextButton,False,8,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton', 'Slider']",10,7,0.0,0.188034188034188,0.0136986301369863,0.0136986301369863,29,3,"['TextButton', 'TextButton', 'Slider']"
com.epocrates,1,578.6666666666666,1584.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",8,1,0.0,0.9015625,0.0,0.0,25,24,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'Image', 'Other', 'Toolbar', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Other']"
com.evideos,367,422.6666666666666,160.0,"[0, 84, 0, 2392]",Other,False,9,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Other', 'Other']",28,8,0.0,0.0,0.0,1.0,333,306,"['Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Advertisement', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Advertisement', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Advertisement', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Advertisement']"
com.excelatlife.jealousy,1294,120.0,274.66666666666663,"[0, 242, 1440, 328]",TextButton,False,8,12,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",10,7,0.0,0.0009302325581395,0.0,0.0,76,60,"['TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Checkbox', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Checkbox', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Checkbox']"
com.excelatlife.panic,90,710.6666666666666,176.0,"[542, 84, 897, 242]",Other,False,8,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",['Other'],10,7,0.0,0.0,0.2797029702970297,0.2809405940594059,71,1,['Other']
com.facebook.groups,2,734.6666666666666,532.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,28,27,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other']"
com.fitapp,281,390.6666666666667,196.0,"[196, 108, 521, 276]",TextButton,False,13,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'TextButton']",['TextButton'],18,12,0.0,0.0,0.0,0.5357142857142857,193,1,['TextButton']
com.fitapp,281,690.6666666666666,609.3333333333333,"[0, 371, 1440, 567]",TextButton,False,13,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton']",18,12,0.0,0.302491103202847,0.0,0.0,193,2,"['TextButton', 'TextButton']"
com.fitapp,281,210.66666666666663,885.3333333333333,"[0, 856, 480, 940]",TextButton,False,14,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton']",18,13,0.5603448275862069,0.0775862068965517,0.0,0.0,193,2,"['TextButton', 'TextButton']"
com.fitnesskeeper.runkeeper.pro,2753,400.8,184.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",11,1,0.0,0.9015625,0.0,0.0,42,41,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Other']"
com.flitto.app,201,400.0,184.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",22,1,0.0,0.9015625,0.0,0.0,195,194,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Image', 'Image', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Toolbar', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other']"
com.fotoable.mp3.musicplayer,852,202.66666666666669,377.33333333333337,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",12,1,0.0,0.9015625,0.0,0.0,75,74,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Checkbox', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Checkbox', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Checkbox', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Checkbox', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other']"
com.fusionmedia.investing,1674,446.4,154.66666666666666,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",21,1,0.0,0.9015625,0.0,0.0,403,402,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Image', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'WebView', 'WebView', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'PageIndicator', 'PageIndicator', 'PageIndicator', 'PageIndicator', 'PageIndicator', 'PageIndicator', 'PageIndicator', 'PageIndicator', 'PageIndicator', 'Image', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'WebView', 'WebView', 'Other', 'Toolbar', 'Other', 'Other', 'Other', 'Image', 'Image', 'Image', 'Image', 'Other', 'Image', 'Other', 'Other', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Image', 'Other', 'Image', 'Other', 'Image', 'Image', 'Image', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Image', 'Image', 'Image', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.gettaxi.dbx.android,284,446.6666666666666,192.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",10,1,0.0,0.9015625,0.0,0.0,31,30,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.glow.android.baby,163,190.66666666666669,394.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",12,1,0.0,0.9015625,0.0,0.0,31,30,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Input', 'Other', 'Input', 'Other', 'Input', 'Other', 'Other', 'Input', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other']"
